Entity,Year,Oil Consumption - TWh,Gas Consumption - TWh,Coal Consumption - TWh,Hydro Generation - TWh,Solar Generation - TWh,Wind Generation - TWh,Nuclear Generation - TWh,Geo Biomass Other - TWh
Canada,1988,1002.798277,608.4750975,333.4186111,307.435,0,0.001,82.867,2.485
Canada,1989,1041.870816,657.78126,332.7183333,290.4497444,0,0.001,79.31684211,3.477
Canada,1990,962.8080719,637.6044525,315.6030556,295.6833232,0,0.001919192,72.46,3.954
Canada,1991,912.6727342,642.0107175,305.4961111,307.2759919,0,0.001919192,84.33894737,3.984
Canada,1992,936.4967317,680.55363,311.2091667,315.1746545,0.002052632,0.059,80.02210526,4.465
Canada,1993,948.5795392,722.0816775,276.3097222,322.213898,0.002052632,0.059,93.28421053,4.817
Canada,1994,968.8580211,747.5286675,292.9691667,327.8555808,0.002052632,0.059,107.0842105,5.733
Canada,1995,1016.647078,772.519,306.2336111,334.0597343,0.003842105,0.059,97.16421053,7.137865803
Canada,1996,1041.771196,785.58225,312.5263889,354.5920747,0.005894737,0.062,92.12210526,7.5285148
Canada,1997,1073.684505,801.0565,326.6361111,348.6796212,0.006947368,0.062,81.95473684,8.16821952
Canada,1998,1094.421817,787.57275,349.2158333,330.8699253,0.010105263,0.062,70.99263158,8.987253723
Canada,1999,1115.551766,841.914,335.6902778,345.0007828,0.013263158,0.162,72.98,8.943148172
Canada,2000,1109.181507,892.20725,355.1883333,356.7600778,0.016421053,0.264,72.29368421,8.917042302
Canada,2001,1140.463151,840.422,369.1230556,331.5210293,0.019578947,0.329,76.16210526,9.672149201
Canada,2002,1183.052107,874.66525,371.2713889,349.2746394,0.022736842,0.405,75,10.04610406
Canada,2003,1227.187399,897.848,370.3575,336.1393646,0.022789474,0.69,74.37157895,9.417294047
Canada,2004,1280.920863,878.19775,349.8541667,338.3983606,0.014263158,0.945,89.75789474,9.804526316
Canada,2005,1245.554957,883.802,348.345,361.9557495,0.018473684,1.552,91.4,9.154255789
Canada,2006,1256.571053,875.83925,337.4333333,352.8872859,0.022684211,2.448,97.28315789,8.937625263
Canada,2007,1291.311804,933.61125,352.7697222,367.6214596,0.028947368,2.977206,92.84210526,8.990656842
Canada,2008,1246.072649,932.03225,335.2302778,377.4877303,0.035,3.788514141,95.35264737,7.978966316
Canada,2009,1213.95157,905.26375,280.0783333,368.6874051,0.109,6.641651515,89.46503053,8.942056842
Canada,2010,1268.735977,920.159,286.9852778,351.384803,0.255,8.724191919,90.02798737,10.29755789
Canada,2011,1271.223755,1011.23825,258.7261111,375.7237242,0.572,10.18857374,92.93812211,10.21378421
Canada,2012,1287.767244,998.05275,247.4133333,380.2671364,0.881,11.31148788,94.20251474,10.91381895
Canada,2013,1281.44662,1059.4485,239.3275197,391.7888717,1.499,11.14544343,102.7204537,11.03561053
Canada,2014,1281.078375,1103.5305,228.5654469,382.5013788,2.12,12.8170697,106.5345337,9.795245263
Canada,2015,1284.579793,1104.53825,228.9215058,382.1932566,2.895,26.96639091,101.1008347,9.987178947
Canada,2016,1281.015626,1064.4345,214.0560867,385.4324253,4.032322222,30.93311717,100.7234863,11.35952316
Canada,2017,1269.895246,1103.056,217.7772322,394.5873848,3.573738384,31.51361515,100.59476,6.56206
Canada,2018,1315.043998,1164.2125,181.3303639,385.8939616,3.796969697,33.14446566,100.0311537,10.54160526
Canada,2019,1327.979923,1178.44225,176.3033758,379.6689263,4.216972727,32.6596697,100.4939537,10.26202105
Canada,2020,1183.499236,1126.351088,137.5684831,384.6719359,4.424325253,36.10247467,97.52826842,10.69488946
Central America,1965,46.9182325,0,0.003638889,1.356,0,0,0,0
Central America,1966,47.39027833,0,0.018222222,1.493,0,0,0,0
Central America,1967,49.84992,0,0.025638889,1.686,0,0,0,0
Central America,1968,50.84401917,0,0.018805556,1.865,0,0,0,0
Central America,1969,53.99490667,0,0.033385,2.065,0,0,0.051,0
Central America,1970,55.84710944,0,0.011111111,2.3407,0,0,0.045,0
Central America,1971,58.500455,0,0.018444444,2.3249,0,0,0.042,0.107
Central America,1972,63.74055139,0,0.080525556,2.4749,0,0,0.073,0.141
Central America,1973,66.89315167,0,0.115418889,2.6368,0,0,0.046,0.117
Central America,1974,68.231695,0,0.048084444,2.9355,0,0,0.026,0.156
Central America,1975,75.71275944,0,0.012722222,2.7535,0,0,0.025,0.338
Central America,1976,77.58317611,0,0.007638889,2.9213,0,0,0.018,0.724
Central America,1977,78.57740083,0,0.007833333,2.9274,0,0,0,0.699
Central America,1978,79.61156278,0,0.008333333,3.9839,0,0,0,0.752
Central America,1979,79.63897361,0,0.016583333,4.8552,0,0,0,0.642
Central America,1980,74.82082139,0,0.171612222,5.5565,0,0,0,0.682105263
Central America,1981,74.24630861,0,0.167820833,5.7702,0,0,0,1.109105263
Central America,1982,74.296005,0,0.032052222,5.5823,0,0,0,1.198105263
Central America,1983,73.29113972,0,0.032052222,6.1957,0,0,0,1.026105263
Central America,1984,71.62689889,0,0.008805556,6.9695,0,0,0,1.237105263
Central America,1985,71.68649472,0,0.262556944,7.97932,0,0,0,0.93699
Central America,1986,71.59729389,0,0.272488889,9.32351,0,0,0,0.86075
Central America,1987,76.95055278,0,0.293190278,9.683975,0,0,0,0.910516
Central America,1988,74.60748194,0,0.150723611,10.314301,0,0,0,0.883962
Central America,1989,77.98298111,0,0.395851111,11.134195,0,0,0,1.171867
Central America,1990,80.50687722,0,0.282175,11.642524,0,0,0,1.220755632
Central America,1991,87.79551694,0,0.395295556,11.327269,0,0,0,1.335063916
Central America,1992,99.84210917,0,0.364566667,10.786794,0,0,0,1.821653174
Central America,1993,106.5600597,0,0.462580833,12.02355,0,0,0,1.722010021
Central America,1994,116.6291903,0,0.467885556,11.615682,0,0,0,1.693057221
Central America,1995,129.1974681,0,0.364844444,11.462188,0,0,0,1.750838895
Central America,1996,126.1790192,0,1.009307778,13.22581172,0,0.022590363,0,1.739425295
Central America,1997,136.793065,0,0.494264167,12.76568365,0,0.07571247,0,1.850832364
Central America,1998,156.8219064,0,0.5126325,12.8490742,0,0.064208431,0,1.61432093
Central America,1999,154.6780314,0,1.021551944,14.99534609,0,0.099656086,0,2.413701431
Central America,2000,159.4298925,0,3.022451944,15.36546054,0,0.174979082,0,2.805617862
Central America,2001,170.7793086,0,3.2102425,13.71155626,0,0.179424203,0,3.053275196
Central America,2002,170.3534575,0,4.134684722,14.46167484,0,0.254314367,0,3.326333067
Central America,2003,177.9837147,0,4.665833333,15.09187076,0,0.230223844,0,3.546236776
Central America,2004,181.8753847,0,4.790347778,16.03553485,0,0.255434028,0,3.720174545
Central America,2005,180.3063775,0,3.967878611,17.11805057,0.000277778,0.202313114,0,3.99598306
Central America,2006,190.8319044,0,4.273199444,18.0028641,0.000277778,0.272162622,0,4.295154444
Central America,2007,201.8630697,0,4.922616389,17.94422393,0.000277778,0.240396695,0,4.755688466
Central America,2008,202.5709633,0,5.284979722,20.10239067,0.000277778,0.198077205,0,4.91883755
Central America,2009,200.5567417,0,4.171286944,18.83387783,0.000278778,0.421386562,0,5.294476896
Central America,2010,202.7720258,0,5.037053056,21.23518904,0.000278778,0.521872796,0,6.028337938
Central America,2011,215.7968006,0,7.123475278,20.97880579,0.000557556,0.741757132,0,6.009490937
Central America,2012,217.11225,0,9.150419722,22.36605585,0.001307889,1.12925645,0,6.878831714
Central America,2013,216.8668642,0,11.65413389,21.8818097,0.002455459,1.34897902,0,7.354523799
Central America,2014,224.2641067,0,12.59840861,21.53884012,0.012915872,2.093953671,0,7.849126651
Central America,2015,243.6692506,0,15.68693694,22.47294607,0.59513898,3.135330651,0,8.04780319
Central America,2016,252.4269375,0,17.17704639,22.88637238,1.177367959,3.299471698,0,8.760405663
Central America,2017,256.5446656,0,12.71729306,27.22946853,1.461001491,3.209574678,0,8.790906988
Central America,2018,252.6943728,1.817650556,15.88339556,26.94882065,1.799825723,4.435549854,0,9.59982317
Central America,2019,272.8058422,4.792798889,23.75123361,21.76073737,2.220802995,4.400175989,0,10.63647896
Central America,2020,236.5114211,3.554876111,18.70021167,25.00814128,2.110558853,3.626585047,0,10.57462507
Chile,1965,41.6063575,6.1778,13.54895,3.954,0,0,0,0
Chile,1966,45.54828833,6.4515,13.956,4.168,0,0,0,0
Chile,1967,47.55048833,5.718375,13.956,4.255,0,0,0,0
Chile,1968,50.10552139,4.8875,13.956,3.565,0,0,0,0
Chile,1969,53.3543425,6.43195,13.956,4.024,0,0,0,0
Chile,1970,56.32218722,6.422175,14.92129,4.307,0,0,0,0
Chile,1971,62.38954167,6.54925,14.40957,4.809,0,0,0,0.066
Chile,1972,66.09132667,5.96275,11.90912,5.73,0,0,0,0.057
Chile,1973,62.90487306,4.682225,12.93256,5.595,0,0,0,0.051
Chile,1974,60.21715056,4.877725,12.25802,6.364,0,0,0,0.046
Chile,1975,52.48442167,5.53265,9.79246,6.388,0,0,0,0.051
Chile,1976,55.64112861,6.04095,9.8855,6.599,0,0,0,0.073
Chile,1977,57.00314333,6.2169,10.64145,6.969,0,0,0,0.08
Chile,1978,62.35712667,5.80635,10.37396,7.251,0,0,0,0.091
Chile,1979,62.93562611,6.871825,11.47881,7.448,0,0,0,0.094
Chile,1980,63.69678167,7.038,12.6767,7.871,0,0,0,0.105
Chile,1981,65.79230583,6.930475,12.65344,8.15,0,0,0,0.11
Chile,1982,58.37378139,7.17485,8.43175,8.914,0,0,0,0.137
Chile,1983,56.69933472,7.7418,10.10647,9.613,0,0,0,0.208
Chile,1984,56.72721722,7.91775,13.63036,9.975,0,0,0,0.201
Chile,1985,55.19452722,7.907975,13.64199,11.07,0,0,0,0.195
Chile,1986,59.04986,7.2335,12.95582,11.83,0,0,0,0.28
Chile,1987,61.68528472,7.01845,13.35124,12.823,0,0,0,0.271
Chile,1988,67.96125333,9.862975,18.608,12.558,0,0,0,0.327
Chile,1989,75.17039444,15.38585,25.14406,10.543,0,0,0,0.321
Chile,1990,79.35555861,16.51975,30.29149806,8.941428,0,0,0,0.963
Chile,1991,88.48296722,19.45582694,24.88587389,13.135654,0,0,0,1.033
Chile,1992,95.84963806,21.76205611,21.51782611,16.74015,0,0,0,1.743
Chile,1993,104.4865403,22.53403667,21.70972111,17.217321,0,0,0,1.75
Chile,1994,112.2142044,21.73414389,25.60577111,16.985472,0,0,0,1.786
Chile,1995,123.3562031,20.82700389,27.60496806,18.413739,0,0,0,1.879
Chile,1996,130.9829075,21.1666,38.25276806,16.873468,0,0,0,1.738
Chile,1997,140.882955,28.79936889,49.79768278,18.943148,0,0,0,1.743
Chile,1998,144.0184961,39.77111111,46.85378111,15.937255,0,0,0,1.161
Chile,1999,145.6605417,54.32838194,48.35056194,13.577,0,0,0,1.45
Chile,2000,142.3690167,70.14053,37.36370111,19.081,0,0,0,1.375
Chile,2001,135.4445294,79.50151694,29.31457806,21.68,0,0.007,0,1.683
Chile,2002,141.3542769,80.17722,29.54717806,23.187,0,0.007,0,1.781
Chile,2003,136.5178564,86.73886611,28.25043306,22.603,0,0.007,0,1.695
Chile,2004,144.7424136,94.15018167,32.72340694,20.96933834,0,0.005,0,2.031
Chile,2005,150.1780286,91.07757722,32.07010833,25.5755,0,0.007,0,1.79
Chile,2006,166.8979375,84.28349861,40.03847389,28.21505008,0,0.007,0,1.431
Chile,2007,214.7955003,49.68103389,47.52157056,22.33485911,0,0.0112,0,2.696
Chile,2008,223.0821711,27.65148806,50.81752056,24.26614619,0,0.03812314,0,3.588221316
Chile,2009,217.8531408,27.94921611,46.45757583,25.17931053,0,0.07901422,0,3.391681816
Chile,2010,192.92306,57.39753889,52.22916694,21.75947414,0,0.32532599,0,3.412477248
Chile,2011,210.6467136,58.365155,66.98647389,20.51000509,0,0.33759564,0,4.314426102
Chile,2012,210.6272806,53.00837694,78.09893889,20.16202386,0.00034039,0.40838745,0,5.983173515
Chile,2013,203.2488894,53.12584,87.78789194,19.90721056,0.00675656,0.545075566,0,6.896006202
Chile,2014,197.5078489,43.98931194,88.55779806,23.0450776,0.458712984,1.44312018,0,4.989873005
Chile,2015,199.4249289,48.24285667,85.05484194,23.62150692,1.360100279,2.11464801,0,5.566129616
Chile,2016,211.3500033,59.16300778,86.26053028,19.69072697,2.5502637,2.451839459,0,6.722216022
Chile,2017,202.2585169,56.14596944,89.68966333,21.32573088,3.895948315,3.625559357,0,7.449310113
Chile,2018,211.2164136,56.36669056,86.56167833,23.36676918,5.118720829,3.587894717,0,9.157251969
Chile,2019,211.2544947,65.13059361,87.08457944,21.44032717,6.300226399,4.895221294,0,9.546549543
Chile,2020,192.5072783,61.22003944,83.46983611,20.65732844,7.614843515,5.625540663,0,10.33838395
China,1965,129.0625364,11.08652889,1330.7046,22.097,0,0,0,0
China,1966,165.7999108,13.50540806,1423.512,22.4859072,0,0,0,0
China,1967,163.6928453,14.7148475,1265.344,19.3834884,0,0,0,0
China,1968,179.0345756,14.11012778,1255.9237,22.870395,0,0,0,0
China,1969,240.0443303,19.75417889,1516.61015,23.2593022,0,0,0,0
China,1970,332.0455483,28.92576194,1929.6496,24.0371166,0,0,0,0
China,1971,451.5776814,37.69419861,2224.87715,29.0752326,0,0,0,0
China,1972,519.6964992,48.7807275,2352.92345,32.9510464,0,0,0,0
China,1973,633.9830906,60.27040306,2383.74295,36.8268602,0,0,0,0
China,1974,729.0730181,75.89233028,2358.564,41.674942,0,0,0,0
China,1975,804.0782297,89.19616528,2658.21095,43.6106392,0,0,0,0
China,1976,919.1863953,101.7944936,2723.1645,44.194,0,0,0,0
China,1977,971.0417142,122.1533922,2995.5391,46.1341166,0,0,0,0
China,1978,1076.636878,138.3800394,3289.1966,43.2261514,0,0,0,0
China,1979,1079.299522,146.2413964,3402.7054,48.5559478,0,0,0,0
China,1980,1011.721055,143.8225172,3539.019211,58.2211756,0,0,0,0
China,1981,960.4063822,128.4021633,3520.195022,65.5131856,0,0,0,0
China,1982,950.9188161,120.2384464,3724.837861,74.4138572,0,0,0,0
China,1983,971.9111506,123.0604719,3989.004519,86.4169476,0,0,0,0
China,1984,1007.796296,125.2777778,4338.266444,86.8146936,0,0,0,0
China,1985,1055.259254,130.3171092,4736.264467,92.387557,0,0,0,0
China,1986,1122.573999,138.6823992,4951.423933,94.5486436,0,0,0,0
China,1987,1193.055565,139.9926253,5372.241831,100.0242802,0,0,0,0
China,1988,1282.6027,143.7217306,5771.223611,109.1680188,0,0,0,0
China,1989,1343.170796,151.6737956,6046.901806,118.4089842,0,0,0,0
China,1990,1331.568331,154.1833825,6134.517039,126.7439726,0.002,0.002020202,0,0.064
China,1991,1439.667768,156.1184858,6433.427775,124.6889516,0.002,0.009090909,0,0.064
China,1992,1565.881279,159.1420844,6731.497056,130.6860774,0.003,0.131313131,0,0.113
China,1993,1730.669508,168.9687808,7170.356711,151.8461646,0.004,0.212121212,1.604,0.117
China,1994,1754.120003,176.9712389,7641.667286,167.428969,0.005,0.383838384,14.756,0.46
China,1995,1900.169807,178.7954769,7736.850533,190.58,0.007,0.616161616,12.833,3.014
China,1996,2082.869348,187.3623403,8095.389511,187.97,0.009,0.093939394,14.338,1.533
China,1997,2273.275081,197.9852508,7931.912472,195.98,0.011,0.197979798,14.418,2.722
China,1998,2335.374538,204.1634711,7871.716708,198.89,0.014,0.355555556,14.1,2.48
China,1999,2485.169459,216.6307767,8099.032736,196.58,0.017,0.473737374,14.949,2.52
China,2000,2661.136997,246.9574731,8211.406206,222.41,0.022,0.58989899,16.737,2.537
China,2001,2720.867593,276.4577189,8635.75475,277.43,0.031,0.719191919,17.472,2.554
China,2002,2938.008314,294.1356933,9467.457536,287.97,0.048,0.837373737,25.127,2.546
China,2003,3271.524458,341.7472958,11283.05858,283.68,0.064,0.996969697,43.342,2.536
China,2004,3820.071969,399.8397,13155.2797,353.544,0.076,1.277777778,50.469,2.528
China,2005,3886.774544,469.7510819,15405.10574,397.017,0.084,1.946060606,53.088,5.322
China,2006,4174.974464,577.8375708,16918.38174,435.786,0.095,3.711818182,54.843,7.133
China,2007,4381.042547,710.7789881,18423.91294,485.264,0.114,5.479292929,62.13,9.863
China,2008,4469.130244,819.3290589,18715.92062,636.96,0.152,13.1,68.394,14.866
China,2009,4637.320094,902.2402997,19605.60127,615.644,0.279,27.61499783,70.05038,20.85932
China,2010,5275.544381,1088.740549,20340.27589,711.38314,0.701,49.39962,74.74208,24.90023
China,2011,5467.327189,1351.628721,22141.80533,688.045,2.61,74.1,87.2,27.632
China,2012,5731.219008,1508.775822,22420.23367,862.79411,3.5945099,103.0499065,98.31839,30.133
China,2013,5982.918831,1718.78542,22900.31911,909.6122734,8.3738865,138.2641332,111.50078,37.133
China,2014,6218.294911,1883.631356,22914.65994,1059.69167,23.51216,159.7627,133.21756,46.26822
China,2015,6732.650186,1946.89528,22482.43918,1114.51541,39.48057,185.59144,171.37818,54.07029
China,2016,6961.925881,2094.410888,22281.40742,1153.2675,66.52795,240.8605,213.17846,62.134767
China,2017,7278.487461,2412.51942,22385.4434,1165.065,117.8,304.6,248.1,79.59748421
China,2018,7517.874592,2839.25,22530.48472,1198.887,176.9,365.8,295,93.7238
China,2019,7759.732539,3083.768436,22719.16327,1272.538,224,405.3,348.7,112.7238
China,2020,7916.455444,3305.799764,22852.90616,1322.009109,261.1,466.5,366.2,135.5242
Colombia,1965,46.04399222,8.95125,23.42282,3.543949466,0,0,0,0
Colombia,1966,52.47748778,9.33625,23.42282,3.937219368,0,0,0,0
Colombia,1967,52.93936778,11.55,25.7023,4.389253739,0,0,0,0
Colombia,1968,59.09285944,11.771375,23.41119,4.89101189,0,0,0,0
Colombia,1969,56.77011694,12.8541875,24.99287,5.437973479,0,0,0,0
Colombia,1970,64.31149278,12.49325,26.08609,6.052740223,0,0,0,0
Colombia,1971,66.51804944,13.0045,20.28629028,6.423408407,0,0,0,0
Colombia,1972,75.42734111,15.88525,21.07747944,7.115020994,0,0,0,0
Colombia,1973,72.52904028,16.46,21.46532806,7.743348769,0,0,0,0
Colombia,1974,80.37146222,17.12575,25.95738083,8.792068509,0,0,0,0
Colombia,1975,80.83759556,16.14225,26.38457278,9.7323,0,0,0,0.189
Colombia,1976,85.24423222,17.2045,25.80570778,10.22642,0,0,0,0.202
Colombia,1977,85.51660917,19.25475,26.45463278,10.451812,0,0,0,0.192
Colombia,1978,87.30357444,23.85075,26.73881028,12.07144,0,0,0,0.206
Colombia,1979,92.58892333,25.7215,26.97199361,13.2593,0,0,0,0.216
Colombia,1980,88.41678806,28.3715,28.28711222,14.44702,0,0,0,0.227
Colombia,1981,90.58166111,30.6345,28.82001167,14.26534,0,0,0,0.212
Colombia,1982,92.93463944,33.03125,30.00825917,15.238536,0,0,0,0.231
Colombia,1983,96.12820556,36.55975,33.07452861,15.365776,0,0,0,0.234
Colombia,1984,95.60485639,36.30575,34.43384,17.14022,0,0,0,0.255
Colombia,1985,99.25514472,36.43225,35.5147275,18.440772,0,0,0,0.267
Colombia,1986,98.31106833,37.07075,35.06842972,21.332952,0,0,0,0.266
Colombia,1987,103.5086775,37.63625,44.09428389,23.24756,0,0,0,0.268
Colombia,1988,108.9146814,37.77825,35.17464083,24.5194,0,0,0,0.274
Colombia,1989,111.8609011,36.059,40.75338556,26.78212,0,0,0,0.274
Colombia,1990,113.5874483,37.4195,18.58199944,27.495852,0,0,0,0.274
Colombia,1991,116.5447417,38.5825,23.36885611,27.72608,0,0,0,0.269
Colombia,1992,128.1490042,37.96575,39.08699194,22.280584,0,0,0,0.34
Colombia,1993,136.2419136,39.41675,40.98212833,27.856392,0,0,0,0.389
Colombia,1994,140.6475767,38.9965,46.90854194,32.058392,0,0,0,0.444
Colombia,1995,148.1199792,41.4725,41.97690861,31.9894,0,0,0,0.477
Colombia,1996,152.9659297,45.10275,32.54101306,35.28762418,0,0,0,0.496
Colombia,1997,156.2484325,56.74,38.54059889,31.47576,0,0,0,0.483
Colombia,1998,152.1159611,65.88625,36.65299167,30.781684,0,0,0,0.532
Colombia,1999,134.9414214,56.909,29.27204944,33.700658,0,0,0,0.457
Colombia,2000,132.1702872,57.35807361,31.43781528,30.815718,0.001835014,0,0,0.496
Colombia,2001,123.9780044,59.38993111,30.95842028,31.632658,0.00266875,0,0,0.496
Colombia,2002,121.9307167,59.986815,25.46140889,33.968038,0.00465125,0,0,0.491
Colombia,2003,126.7706675,57.49979944,28.22483167,36.17636,0.006405,0,0,0.495
Colombia,2004,126.7622406,61.34820028,24.69871583,38.330058,0.007951726,0.05199,0,0.467
Colombia,2005,131.6564375,64.46344278,15.56234194,39.220888,0.00953125,0.04948,0,0.503
Colombia,2006,127.9216169,67.64682278,44.33004361,42.55789177,0,0.062981393,0,0.519726086
Colombia,2007,126.2236075,71.61634222,39.03193889,44.24198163,0,0.049890975,0,0.507136401
Colombia,2008,136.5462847,72.75114444,51.64210028,46.16088281,0,0.053918167,0,0.509349325
Colombia,2009,134.3880525,83.79319694,47.50083417,40.83736603,0,0.057707814,0,1.003287304
Colombia,2010,141.1320203,87.45137778,55.90734056,40.55746263,0,0.03856992,0,1.109982319
Colombia,2011,145.1602014,85.14971444,45.26642778,48.42747813,0,0.041271945,0,1.378387732
Colombia,2012,157.8018906,94.65897667,54.56033833,47.58170976,0,0.054854711,0,1.476058577
Colombia,2013,155.9756683,104.7725547,58.6899975,44.36279007,0,0.057624803,0,1.346433721
Colombia,2014,164.3109167,113.8406186,62.16691583,44.7419634,0,0.070230298,0,1.728923016
Colombia,2015,175.8951414,112.1172939,57.77997389,44.68190237,0,0.068377448,0,1.82290013
Colombia,2016,180.4698514,120.9656219,63.54703333,46.78792653,0,0.050887341,0,1.993804335
Colombia,2017,175.7674253,123.6600294,48.42813778,57.3419,0,0.003071419,0,1.991259284
Colombia,2018,180.7799769,132.1011758,45.46259417,56.64701407,0.011999821,0.055437176,0,2.119029289
Colombia,2019,188.9673444,134.4644367,56.53692944,54.14455518,0.131226024,0.063324063,0,2.439808308
Colombia,2020,153.5034192,139.2593939,74.48115417,43.99338707,0.179402549,0.029023529,0,2.434662091
Croatia,1990,54.27561611,25.52275,9.403425,3.805,0,0,0,0
Croatia,1991,38.49625389,23.636,5.287114167,5.881,0,0,0,0
Croatia,1992,38.49625389,24.5005,4.647324722,4.349,0,0,0,0.006
Croatia,1993,40.67350056,25.8685,3.949652778,4.55,0,0,0,0.019
Croatia,1994,41.96200889,24.339,2.472189167,5.435,0,0,0,0.006
Croatia,1995,46.48946889,22.495,2.032470556,5.683,0,0,0,0.005
Croatia,1996,44.09094944,25.20725,1.664183333,7.863,0,0,0,0.01
Croatia,1997,47.08818917,26.12975,2.829113889,5.853,0,0,0,0.002
Croatia,1998,53.07453444,25.118,2.704858889,6.022,0,0,0,0.005
Croatia,1999,52.55279028,25.4675,2.39899,7.327,0,0,0,0.002
Croatia,2000,46.74931139,25.6955,5.020659444,6.453,0,0,0,0.001
Croatia,2001,47.9074875,26.925,5.588970833,7.181,0,0,0,0
Croatia,2002,50.18211056,27.567,6.793734167,5.851,0,0,0,0
Croatia,2003,55.53367417,27.40175,7.555883056,5.458,0,0,0,0
Croatia,2004,52.10342472,28.41833333,8.023571944,7.627,0,0.002,0,0.004
Croatia,2005,53.63250806,27.48238889,7.951140278,7.036,0,0.01,0,0.014
Croatia,2006,54.47205667,27.17922222,7.381305278,6.617,0,0.019,0,0.011
Croatia,2007,55.77020389,31.22994444,8.01364,4.7,0,0.035,0,0.007
Croatia,2008,52.88455111,30.27038889,8.246867778,5.781,0,0.04,0,0.021
Croatia,2009,51.6497375,27.94988889,5.893176944,7.409,0.000016464,0.054,0,0.025
Croatia,2010,43.88787778,30.61416667,7.9398125,9.126,0.000016464,0.139,0,0.033
Croatia,2011,41.73456528,29.89166667,8.172656944,5.033,0.000016464,0.201,0,0.055
Croatia,2012,37.40010528,28.06605556,7.329214444,4.837,0.002,0.329,0,0.094
Croatia,2013,35.97752222,26.53794444,7.852052778,8.622,0.011293959,0.517,0,0.125
Croatia,2014,37.66257111,23.48571111,7.521074444,9.007,0.035,0.73,0,0.165
Croatia,2015,39.12713306,24.21231111,7.044465556,6.391,0.057,0.796,0,0.266
Croatia,2016,39.293175,25.24353333,7.570932222,6.853,0.066,1.014,0,0.431
Croatia,2017,42.00155167,28.99666944,4.562844444,5.3074,0.0787,1.204,0,0.5256
Croatia,2018,40.69542333,26.65836667,4.248253056,7.7009,0.0749,1.3354,0,0.6701
Croatia,2019,39.72351583,27.98142222,4.899963333,5.8261,0.0831,1.4673,0,0.9703
Croatia,2020,35.89583889,29.0011375,4.060414722,5.667144228,0.084059115,1.732291574,0,1.068581799
Cyprus,1965,4.680250556,0,0,0,0,0,0,0
Cyprus,1966,5.3386325,0,0,0,0,0,0,0
Cyprus,1967,5.787254722,0,0,0,0,0,0,0
Cyprus,1968,6.427251667,0,0,0,0,0,0,0
Cyprus,1969,7.589793611,0,0,0,0,0,0,0
Cyprus,1970,8.004829167,0,0,0,0,0,0,0
Cyprus,1971,9.548514444,0,0,0,0,0,0,0
Cyprus,1972,10.73702389,0,0,0,0,0,0,0
Cyprus,1973,11.51917028,0,0,0,0,0,0,0
Cyprus,1974,10.21308417,0,0,0,0,0,0,0
Cyprus,1975,8.53023,0,0,0,0,0,0,0
Cyprus,1976,8.673059444,0,0,0,0,0,0,0
Cyprus,1977,9.796983611,0,0,0,0,0,0,0
Cyprus,1978,10.04448528,0,0,0,0,0,0,0
Cyprus,1979,10.19283333,0,0,0,0,0,0,0
Cyprus,1980,10.278665,0,0,0,0,0,0,0
Cyprus,1981,9.856193611,0,0,0,0,0,0,0
Cyprus,1982,11.81379194,0,0,0,0,0,0,0
Cyprus,1983,12.43067972,0,0,0,0,0,0,0
Cyprus,1984,12.61248889,0,0,0,0,0,0,0
Cyprus,1985,12.48378972,0,1.08159,0,0,0,0,0
Cyprus,1986,13.48052833,0,0.66291,0,0,0,0,0
Cyprus,1987,15.87359528,0,1.40723,0,0,0,0,0
Cyprus,1988,16.99601583,0,0.84899,0,0,0,0,0
Cyprus,1989,17.5560825,0,0.75595,0,0,0,0,0
Cyprus,1990,18.56510583,0,0.70943,0,0,0,0,0
Cyprus,1991,18.98880667,0,0.52335,0,0,0,0,0
Cyprus,1992,21.83139,0,0.96529,0,0,0,0,0
Cyprus,1993,22.87607778,0,0.8141,0,0,0,0,0
Cyprus,1994,22.61588028,0,1.11648,0,0,0,0,0
Cyprus,1995,23.98626306,0,1.24441,0,0,0,0,0
Cyprus,1996,24.44181778,0,1.163,0,0,0,0,0
Cyprus,1997,24.96774278,0,0.88388,0,0,0,0,0
Cyprus,1998,27.28378556,0,0.16282,0,0,0,0,0
Cyprus,1999,28.60155889,0,0.27912,0,0,0,0,0
Cyprus,2000,29.84242528,0,0.41868,0,0,0,0,0
Cyprus,2001,29.99326278,0,0.61639,0,0,0,0,0
Cyprus,2002,29.67421639,0,0.51172,0,0,0,0,0
Cyprus,2003,31.57658056,0,0.51172,0,0,0,0,0
Cyprus,2004,30.71446806,0,0.51172,0,0.0004,0.000355,0,0
Cyprus,2005,34.47842889,0,0.51172,0,0.000566,0.000355,0,0
Cyprus,2006,34.05661944,0,0.350956111,0,0.001002,0.000355,0,0.000155
Cyprus,2007,34.64724694,0,0.318718611,0,0.001733,0.000356,0,0.0014
Cyprus,2008,35.38241333,0,0.260691111,0,0.003,0.000356,0,0.012
Cyprus,2009,34.59230361,0,0.138188611,0,0.004,0.000356,0,0.027
Cyprus,2010,33.50396444,0,0.170426111,0,0.007,0.031,0,0.035
Cyprus,2011,32.94639444,0,0.080161111,0,0.012,0.114,0,0.052
Cyprus,2012,30.68998444,0,0.002777778,0,0.022,0.185,0,0.05
Cyprus,2013,27.18685667,0,0.002777778,0,0.047,0.231,0,0.049
Cyprus,2014,27.26966056,0,0.025777778,0,0.0836,0.1839,0,0.0505
